day_id,date,day_title,order,category,category_pt,name_pt,address,latitude,longitude,leg_mode,leg_mode_pt,leg_hint,leg_maps_url,maps_search_url,route_day_url
day-2026-12-02,2 dez,Berlim — compras,3,sight,Ponto turístico,Berliner Dom,"Berlin Cathedral, Germany",52.519167,13.401111,walk,A pé,Berliner Dom,https://www.google.com/maps/dir/?api=1&origin=Unter%20den%20Linden%2C%20Berlin%2C%20Germany&destination=Berlin%20Cathedral%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Berlin%20Cathedral%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Kurf%C3%BCrstendamm%2C%20Berlin%2C%20Germany&travelmode=walking&waypoints=Unter%20den%20Linden%2C%20Berlin%2C%20Germany%7CBerlin%20Cathedral%2C%20Germany%7CLustgarten%2C%20Berlin%2C%20Germany%7CMuseum%20Island%2C%20Berlin%2C%20Germany%7CGendarmenmarkt%2C%20Berlin%2C%20Germany
day-2026-12-02,2 dez,Berlim — compras,4,sight,Ponto turístico,Lustgarten,"Lustgarten, Berlin, Germany",52.519167,13.398889,walk,A pé,Lustgarten,https://www.google.com/maps/dir/?api=1&origin=Berlin%20Cathedral%2C%20Germany&destination=Lustgarten%2C%20Berlin%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Lustgarten%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Kurf%C3%BCrstendamm%2C%20Berlin%2C%20Germany&travelmode=walking&waypoints=Unter%20den%20Linden%2C%20Berlin%2C%20Germany%7CBerlin%20Cathedral%2C%20Germany%7CLustgarten%2C%20Berlin%2C%20Germany%7CMuseum%20Island%2C%20Berlin%2C%20Germany%7CGendarmenmarkt%2C%20Berlin%2C%20Germany
day-2026-12-02,2 dez,Berlim — compras,5,sight,Ponto turístico,Museum Island,"Museum Island, Berlin, Germany",52.521111,13.399722,walk,A pé,Museum Island,https://www.google.com/maps/dir/?api=1&origin=Lustgarten%2C%20Berlin%2C%20Germany&destination=Museum%20Island%2C%20Berlin%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Museum%20Island%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Kurf%C3%BCrstendamm%2C%20Berlin%2C%20Germany&travelmode=walking&waypoints=Unter%20den%20Linden%2C%20Berlin%2C%20Germany%7CBerlin%20Cathedral%2C%20Germany%7CLustgarten%2C%20Berlin%2C%20Germany%7CMuseum%20Island%2C%20Berlin%2C%20Germany%7CGendarmenmarkt%2C%20Berlin%2C%20Germany
day-2026-12-02,2 dez,Berlim — compras,6,sight,Ponto turístico,Gendarmenmarkt,"Gendarmenmarkt, Berlin, Germany",52.513611,13.392500,walk,A pé,Gendarmenmarkt,https://www.google.com/maps/dir/?api=1&origin=Museum%20Island%2C%20Berlin%2C%20Germany&destination=Gendarmenmarkt%2C%20Berlin%2C%20Germany&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Gendarmenmarkt%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Kurf%C3%BCrstendamm%2C%20Berlin%2C%20Germany&travelmode=walking&waypoints=Unter%20den%20Linden%2C%20Berlin%2C%20Germany%7CBerlin%20Cathedral%2C%20Germany%7CLustgarten%2C%20Berlin%2C%20Germany%7CMuseum%20Island%2C%20Berlin%2C%20Germany%7CGendarmenmarkt%2C%20Berlin%2C%20Germany
day-2026-12-02,2 dez,Berlim — compras,7,sight,Ponto turístico,Kurfürstendamm,"Kurfürstendamm, Berlin, Germany",52.504167,13.332778,metro,Metro,U1/U9 → Ku'damm,https://www.google.com/maps/dir/?api=1&origin=Gendarmenmarkt%2C%20Berlin%2C%20Germany&destination=Kurf%C3%BCrstendamm%2C%20Berlin%2C%20Germany&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Kurf%C3%BCrstendamm%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Kurf%C3%BCrstendamm%2C%20Berlin%2C%20Germany&travelmode=walking&waypoints=Unter%20den%20Linden%2C%20Berlin%2C%20Germany%7CBerlin%20Cathedral%2C%20Germany%7CLustgarten%2C%20Berlin%2C%20Germany%7CMuseum%20Island%2C%20Berlin%2C%20Germany%7CGendarmenmarkt%2C%20Berlin%2C%20Germany
day-2026-12-03,3 dez,Berlim → Praga,1,hotel,Hotel,Premier Inn Alexanderplatz (check-out),"Premier Inn Berlin Alexanderplatz, Berlin, Germany",52.523056,13.412778,,,,,https://www.google.com/maps/search/?api=1&query=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Prague%20Astronomical%20Clock%2C%20Czechia&travelmode=walking&waypoints=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia%7CWenceslas%20Square%2C%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-03,3 dez,Berlim → Praga,2,transport,Transporte,Berlin Südkreuz,"Berlin Südkreuz station, Germany",52.476111,13.385556,metro,Metro,S/U → Südkreuz,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Berlin%20S%C3%BCdkreuz%20station%2C%20Germany&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Berlin%20S%C3%BCdkreuz%20station%2C%20Germany,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Prague%20Astronomical%20Clock%2C%20Czechia&travelmode=walking&waypoints=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia%7CWenceslas%20Square%2C%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-03,3 dez,Berlim → Praga,3,transport,Transporte,Praha Florenc (FlixBus),"Florenc bus station, Prague, Czechia",50.091389,14.441111,bus,Ônibus,FlixBus → Florenc (~4h30),https://www.google.com/maps/dir/?api=1&origin=Berlin%20S%C3%BCdkreuz%20station%2C%20Germany&destination=Florenc%20bus%20station%2C%20Prague%2C%20Czechia&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Florenc%20bus%20station%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Prague%20Astronomical%20Clock%2C%20Czechia&travelmode=walking&waypoints=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia%7CWenceslas%20Square%2C%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-03,3 dez,Berlim → Praga,4,hotel,Hotel,Alton Hotel,"Alton Hotel, Legerova 22, Prague, Czechia",50.071111,14.430000,metro,Metro,Metro/tram → hotel,https://www.google.com/maps/dir/?api=1&origin=Florenc%20bus%20station%2C%20Prague%2C%20Czechia&destination=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Prague%20Astronomical%20Clock%2C%20Czechia&travelmode=walking&waypoints=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia%7CWenceslas%20Square%2C%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-03,3 dez,Berlim → Praga,5,sight,Ponto turístico,Wenceslas Square,"Wenceslas Square, Prague, Czechia",50.081111,14.427778,walk,A pé,Wenceslas Square,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Wenceslas%20Square%2C%20Prague%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Wenceslas%20Square%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Prague%20Astronomical%20Clock%2C%20Czechia&travelmode=walking&waypoints=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia%7CWenceslas%20Square%2C%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-03,3 dez,Berlim → Praga,6,sight,Ponto turístico,Old Town Square,"Old Town Square, Prague, Czechia",50.087500,14.421389,walk,A pé,Old Town Square,https://www.google.com/maps/dir/?api=1&origin=Wenceslas%20Square%2C%20Prague%2C%20Czechia&destination=Old%20Town%20Square%2C%20Prague%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Old%20Town%20Square%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Prague%20Astronomical%20Clock%2C%20Czechia&travelmode=walking&waypoints=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia%7CWenceslas%20Square%2C%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-03,3 dez,Berlim → Praga,7,sight,Ponto turístico,Astronomical Clock,"Prague Astronomical Clock, Czechia",50.086944,14.420833,walk,A pé,Relógio astronómico,https://www.google.com/maps/dir/?api=1&origin=Old%20Town%20Square%2C%20Prague%2C%20Czechia&destination=Prague%20Astronomical%20Clock%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Prague%20Astronomical%20Clock%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Premier%20Inn%20Berlin%20Alexanderplatz%2C%20Berlin%2C%20Germany&destination=Prague%20Astronomical%20Clock%2C%20Czechia&travelmode=walking&waypoints=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia%7CWenceslas%20Square%2C%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-04,4 dez,Praga — castelo,1,hotel,Hotel,Alton Hotel,"Alton Hotel, Legerova 22, Prague, Czechia",50.071111,14.430000,,,,,https://www.google.com/maps/search/?api=1&query=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Termix%20Club%2C%20Prague%2C%20Czechia&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CMal%C3%A1%20Strana%2C%20Prague%2C%20Czechia%7CPrague%20Castle%2C%20Czechia%7CKampa%20Island%2C%20Prague%2C%20Czechia%7CNa%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia%7CPalladium%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-04,4 dez,Praga — castelo,2,sight,Ponto turístico,Charles Bridge,"Charles Bridge, Prague, Czechia",50.086389,14.411389,walk,A pé,Charles Bridge,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Charles%20Bridge%2C%20Prague%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Charles%20Bridge%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Termix%20Club%2C%20Prague%2C%20Czechia&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CMal%C3%A1%20Strana%2C%20Prague%2C%20Czechia%7CPrague%20Castle%2C%20Czechia%7CKampa%20Island%2C%20Prague%2C%20Czechia%7CNa%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia%7CPalladium%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-04,4 dez,Praga — castelo,3,sight,Ponto turístico,Malá Strana,"Malá Strana, Prague, Czechia",50.087778,14.403889,walk,A pé,Malá Strana,https://www.google.com/maps/dir/?api=1&origin=Charles%20Bridge%2C%20Prague%2C%20Czechia&destination=Mal%C3%A1%20Strana%2C%20Prague%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Mal%C3%A1%20Strana%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Termix%20Club%2C%20Prague%2C%20Czechia&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CMal%C3%A1%20Strana%2C%20Prague%2C%20Czechia%7CPrague%20Castle%2C%20Czechia%7CKampa%20Island%2C%20Prague%2C%20Czechia%7CNa%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia%7CPalladium%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-04,4 dez,Praga — castelo,4,sight,Ponto turístico,Prague Castle,"Prague Castle, Czechia",50.091111,14.401389,walk,A pé,Subida ao castelo,https://www.google.com/maps/dir/?api=1&origin=Mal%C3%A1%20Strana%2C%20Prague%2C%20Czechia&destination=Prague%20Castle%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Prague%20Castle%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Termix%20Club%2C%20Prague%2C%20Czechia&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CMal%C3%A1%20Strana%2C%20Prague%2C%20Czechia%7CPrague%20Castle%2C%20Czechia%7CKampa%20Island%2C%20Prague%2C%20Czechia%7CNa%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia%7CPalladium%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-04,4 dez,Praga — castelo,5,sight,Ponto turístico,Kampa Island,"Kampa Island, Prague, Czechia",50.084722,14.408611,walk,A pé,Kampa,https://www.google.com/maps/dir/?api=1&origin=Prague%20Castle%2C%20Czechia&destination=Kampa%20Island%2C%20Prague%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Kampa%20Island%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Termix%20Club%2C%20Prague%2C%20Czechia&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CMal%C3%A1%20Strana%2C%20Prague%2C%20Czechia%7CPrague%20Castle%2C%20Czechia%7CKampa%20Island%2C%20Prague%2C%20Czechia%7CNa%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia%7CPalladium%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-04,4 dez,Praga — castelo,6,sight,Ponto turístico,Na Příkopě,"Na Příkopě, Prague, Czechia",50.085556,14.426389,walk,A pé,Na Příkopě,https://www.google.com/maps/dir/?api=1&origin=Kampa%20Island%2C%20Prague%2C%20Czechia&destination=Na%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Na%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Termix%20Club%2C%20Prague%2C%20Czechia&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CMal%C3%A1%20Strana%2C%20Prague%2C%20Czechia%7CPrague%20Castle%2C%20Czechia%7CKampa%20Island%2C%20Prague%2C%20Czechia%7CNa%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia%7CPalladium%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-04,4 dez,Praga — castelo,7,sight,Ponto turístico,Palladium,"Palladium Prague, Czechia",50.089444,14.428889,walk,A pé,Palladium,https://www.google.com/maps/dir/?api=1&origin=Na%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia&destination=Palladium%20Prague%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Palladium%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Termix%20Club%2C%20Prague%2C%20Czechia&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CMal%C3%A1%20Strana%2C%20Prague%2C%20Czechia%7CPrague%20Castle%2C%20Czechia%7CKampa%20Island%2C%20Prague%2C%20Czechia%7CNa%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia%7CPalladium%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-04,4 dez,Praga — castelo,8,sight,Ponto turístico,Old Town Square (revisit),"Old Town Square, Prague, Czechia",50.087500,14.421389,walk,A pé,Old Town,https://www.google.com/maps/dir/?api=1&origin=Palladium%20Prague%2C%20Czechia&destination=Old%20Town%20Square%2C%20Prague%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Old%20Town%20Square%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Termix%20Club%2C%20Prague%2C%20Czechia&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CMal%C3%A1%20Strana%2C%20Prague%2C%20Czechia%7CPrague%20Castle%2C%20Czechia%7CKampa%20Island%2C%20Prague%2C%20Czechia%7CNa%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia%7CPalladium%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-04,4 dez,Praga — castelo,9,night,Noite,Termix (Vinohrady),"Termix Club, Prague, Czechia",50.075000,14.439722,walk,A pé,Termix,https://www.google.com/maps/dir/?api=1&origin=Old%20Town%20Square%2C%20Prague%2C%20Czechia&destination=Termix%20Club%2C%20Prague%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Termix%20Club%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Termix%20Club%2C%20Prague%2C%20Czechia&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CMal%C3%A1%20Strana%2C%20Prague%2C%20Czechia%7CPrague%20Castle%2C%20Czechia%7CKampa%20Island%2C%20Prague%2C%20Czechia%7CNa%20P%C5%99%C3%ADkop%C4%9B%2C%20Prague%2C%20Czechia%7CPalladium%20Prague%2C%20Czechia%7COld%20Town%20Square%2C%20Prague%2C%20Czechia
day-2026-12-05,5 dez,Praga → Bruxelas,1,hotel,Hotel,Alton Hotel (check-out),"Alton Hotel, Legerova 22, Prague, Czechia",50.071111,14.430000,,,,,https://www.google.com/maps/search/?api=1&query=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Rue%20Neuve%2C%20Brussels%2C%20Belgium&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CHotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium
day-2026-12-05,5 dez,Praga → Bruxelas,2,sight,Ponto turístico,Charles Bridge (último passeio),"Charles Bridge, Prague, Czechia",50.086389,14.411389,walk,A pé,Último passeio,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Charles%20Bridge%2C%20Prague%2C%20Czechia&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Charles%20Bridge%2C%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Rue%20Neuve%2C%20Brussels%2C%20Belgium&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CHotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium
day-2026-12-05,5 dez,Praga → Bruxelas,3,airport,Aeroporto,Václav Havel Airport (PRG),"Václav Havel Airport Prague, Czechia",50.100833,14.263333,metro,Metro,Metro/bus → PRG,https://www.google.com/maps/dir/?api=1&origin=Charles%20Bridge%2C%20Prague%2C%20Czechia&destination=V%C3%A1clav%20Havel%20Airport%20Prague%2C%20Czechia&travelmode=transit,https://www.google.com/maps/search/?api=1&query=V%C3%A1clav%20Havel%20Airport%20Prague%2C%20Czechia,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Rue%20Neuve%2C%20Brussels%2C%20Belgium&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CHotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium
day-2026-12-05,5 dez,Praga → Bruxelas,4,airport,Aeroporto,Brussels Airport Zaventem (BRU),"Brussels Airport, Belgium",50.901389,4.484444,flight,Voo,PRG → BRU,,https://www.google.com/maps/search/?api=1&query=Brussels%20Airport%2C%20Belgium,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Rue%20Neuve%2C%20Brussels%2C%20Belgium&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CHotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium
day-2026-12-05,5 dez,Praga → Bruxelas,5,hotel,Hotel,Hotel des Colonies,"Hotel des Colonies Brussels, Rue des Croisades 6, Brussels, Belgium",50.856944,4.357222,metro,Metro,STIB → hotel Rogier,https://www.google.com/maps/dir/?api=1&origin=Brussels%20Airport%2C%20Belgium&destination=Hotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium&travelmode=transit,https://www.google.com/maps/search/?api=1&query=Hotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Rue%20Neuve%2C%20Brussels%2C%20Belgium&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CHotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium
day-2026-12-05,5 dez,Praga → Bruxelas,6,sight,Ponto turístico,Rogier / Rue Neuve,"Rue Neuve, Brussels, Belgium",50.853889,4.356944,walk,A pé,Rue Neuve,https://www.google.com/maps/dir/?api=1&origin=Hotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium&destination=Rue%20Neuve%2C%20Brussels%2C%20Belgium&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Rue%20Neuve%2C%20Brussels%2C%20Belgium,https://www.google.com/maps/dir/?api=1&origin=Alton%20Hotel%2C%20Legerova%2022%2C%20Prague%2C%20Czechia&destination=Rue%20Neuve%2C%20Brussels%2C%20Belgium&travelmode=walking&waypoints=Charles%20Bridge%2C%20Prague%2C%20Czechia%7CHotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium
day-2026-12-06,6 dez,Bruxelas — descanso + prep voo,1,hotel,Hotel,Hotel des Colonies,"Hotel des Colonies Brussels, Rue des Croisades 6, Brussels, Belgium",50.856944,4.357222,,,,,https://www.google.com/maps/search/?api=1&query=Hotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium,https://www.google.com/maps/dir/?api=1&origin=Hotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium&destination=Hotel%20des%20Colonies%20Brussels%2C%20Belgium&travelmode=walking&waypoints=Grand%20Place%2C%20Brussels%2C%20Belgium%7CGaleries%20Royales%20Saint-Hubert%2C%20Brussels%2C%20Belgium%7CMont%20des%20Arts%2C%20Brussels%2C%20Belgium%7CRue%20Neuve%2C%20Brussels%2C%20Belgium
day-2026-12-06,6 dez,Bruxelas — descanso + prep voo,2,sight,Ponto turístico,Grand Place,"Grand Place, Brussels, Belgium",50.846667,4.352500,walk,A pé,Grand Place,https://www.google.com/maps/dir/?api=1&origin=Hotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium&destination=Grand%20Place%2C%20Brussels%2C%20Belgium&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Grand%20Place%2C%20Brussels%2C%20Belgium,https://www.google.com/maps/dir/?api=1&origin=Hotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium&destination=Hotel%20des%20Colonies%20Brussels%2C%20Belgium&travelmode=walking&waypoints=Grand%20Place%2C%20Brussels%2C%20Belgium%7CGaleries%20Royales%20Saint-Hubert%2C%20Brussels%2C%20Belgium%7CMont%20des%20Arts%2C%20Brussels%2C%20Belgium%7CRue%20Neuve%2C%20Brussels%2C%20Belgium
day-2026-12-06,6 dez,Bruxelas — descanso + prep voo,3,sight,Ponto turístico,Galeries Royales Saint-Hubert,"Galeries Royales Saint-Hubert, Brussels, Belgium",50.848611,4.354722,walk,A pé,Galeries Saint-Hubert,https://www.google.com/maps/dir/?api=1&origin=Grand%20Place%2C%20Brussels%2C%20Belgium&destination=Galeries%20Royales%20Saint-Hubert%2C%20Brussels%2C%20Belgium&travelmode=walking,https://www.google.com/maps/search/?api=1&query=Galeries%20Royales%20Saint-Hubert%2C%20Brussels%2C%20Belgium,https://www.google.com/maps/dir/?api=1&origin=Hotel%20des%20Colonies%20Brussels%2C%20Rue%20des%20Croisades%206%2C%20Brussels%2C%20Belgium&destination=Hotel%20des%20Colonies%20Brussels%2C%20Belgium&travelmode=walking&waypoints=Grand%20Place%2C%20Brussels%2C%20Belgium%7CGaleries%20Royales%20Saint-Hubert%2C%20Brussels%2C%20Belgium%7CMont%20des%20Arts%2C%20Brussels%2C%20Belgium%7CRue%20Neuve%2C%20Brussels%2C%20Belgium
